F1,F2,Status
-0.11768368,0.02401672,0
-0.18133494,0.17876763,0
-0.11950184,0.14322471,0
-0.04629371,0.05293036,0
-0.18133494,0.17876763,0
-0.11939279,0.15344366,0
0.0053747,0.04765273,0
-0.10992448,-0.47935186,0
-0.11950184,0.14322471,0
-0.18133494,0.17876763,0
-0.11950184,0.14322471,0
-0.11295495,0.04105201,0
-0.10610978,0.27700927,0
-0.18133494,0.17876763,0
-0.11950184,0.14322471,0
-0.18133494,0.17876763,0
-0.10992448,-0.47935186,0
-0.10992448,-0.47935186,0
-0.29963185,0.11243555,0
-0.10803209,0.00041847,0
-0.08008689,0.18794388,0
-0.11768368,0.02401672,0
-0.11939279,0.15344366,0
-0.21624851,0.28431975,0
-0.21624851,0.28431975,0
-0.10992448,-0.47935186,0
-0.06190547,0.10257941,0
-0.12322106,0.00272929,0
-0.10992448,-0.47935186,0
0.8449598,0.02861457,0
-0.11950184,0.14322471,0
-0.06722143,0.15175265,0
-0.17367195,0.0843677,0
-0.17367195,0.0843677,0
-0.11768368,0.02401672,0
-0.17367195,0.0843677,0
-0.16414678,0.15237565,0
-0.03933054,0.0822915,0
0.8449598,0.02861457,0
-0.10992448,-0.47935186,0
-0.12149312,0.15750871,0
-0.11768368,0.02401672,0
-0.11950184,0.14322471,0
-0.11939279,0.15344366,0
-0.18133494,0.17876763,0
-0.18133494,0.17876763,0
-0.18133494,0.17876763,0
-0.18133494,0.17876763,0
-0.18133494,0.17876763,0
-0.18133494,0.17876763,0
-0.11950184,0.14322471,0
-0.00570588,-0.06404895,0
-0.18133494,0.17876763,0
-0.07311397,-0.18830305,0
0.07474441,0.04639685,0
-0.10992448,-0.47935186,0
-0.04521943,0.11688811,0
-0.18133494,0.17876763,0
-0.18133494,0.17876763,0
-0.18133494,0.17876763,0
-0.07754314,-0.16376146,0
-0.18133494,0.17876763,0
0.0053747,0.04765273,0
-0.12149312,0.15750871,0
-0.11768368,0.02401672,0
-0.10610978,0.27700927,0
-0.11950184,0.14322471,0
-0.10992448,-0.47935186,0
-0.18133494,0.17876763,0
-0.07812658,0.10078972,0
-0.08911901,0.01848684,0
-0.10992448,-0.47935186,0
-0.10992448,-0.47935186,0
-0.11950184,0.14322471,0
-0.13438757,0.11348324,0
-0.08675501,0.03487796,0
-0.11950184,0.14322471,0
0.8449598,0.02861457,0
-0.11939279,0.15344366,0
-0.05044733,0.18545888,0
-0.18133494,0.17876763,0
-0.11950184,0.14322471,0
-0.04906225,-0.0827078,0
-0.040464,-0.02283087,0
-0.07754314,-0.16376146,0
-0.18133494,0.17876763,0
0.0053747,0.04765273,0
-0.18133494,0.17876763,0
-0.18133494,0.17876763,0
-0.11939279,0.15344366,0
-0.15947081,0.17979059,0
-0.18133494,0.17876763,0
-0.11950184,0.14322471,0
-0.11950184,0.14322471,0
-0.04072755,0.16148635,0
-0.11950184,0.14322471,0
-0.03933054,0.0822915,0
-0.18133494,0.17876763,0
-0.12683684,0.08682319,0
-0.18133494,0.17876763,0
-0.21008545,0.1274254,0
-0.18133494,0.17876763,0
-0.11939279,0.15344366,0
0.8449598,0.02861457,0
-0.10992448,-0.47935186,0
-0.18133494,0.17876763,0
-0.10992448,-0.47935186,0
-0.11939279,0.15344366,0
-0.18133494,0.17876763,0
-0.2415661,0.05166185,0
-0.18133494,0.17876763,0
-0.10992448,-0.47935186,0
-0.11768368,0.02401672,0
-0.11768368,0.02401672,0
-0.11939279,0.15344366,0
-0.11768368,0.02401672,0
-0.11768368,0.02401672,0
-0.22344874,-0.00946779,0
-0.10917584,-0.00021627,0
0.8449598,0.02861457,0
0.02781865,0.02841279,0
-0.16043664,-0.0300462,0
-0.10992448,-0.47935186,0
-0.18133494,0.17876763,0
-0.11768368,0.02401672,0
-0.11768368,0.02401672,0
-0.18133494,0.17876763,0
-0.11768368,0.02401672,0
-0.2415661,0.05166185,0
-0.11768368,0.02401672,0
0.8449598,0.02861457,0
-0.10992448,-0.47935186,0
0.8449598,0.02861457,0
0.8449598,0.02861457,0
-0.11950184,0.14322471,0
-0.18133494,0.17876763,0
-0.18133494,0.17876763,0
-0.18133494,0.17876763,0
-0.18133494,0.17876763,0
-0.11950184,0.14322471,0
-0.11950184,0.14322471,0
0.0053747,0.04765273,0
-0.10992448,-0.47935186,0
-0.18133494,0.17876763,0
-0.11768368,0.02401672,0
-0.18133494,0.17876763,0
-0.10992448,-0.47935186,0
-0.1602703,-0.00678315,0
-0.15326434,0.0063327,0
0.05379073,0.1609188,0
-0.11768368,0.02401672,0
-0.18133494,0.17876763,0
-0.10917584,-0.00021627,0
-0.11939279,0.15344366,0
0.8449598,0.02861457,0
-0.11939279,0.15344366,0
-0.18133494,0.17876763,0
-0.10992448,-0.47935186,0
-0.11768368,0.02401672,0
0.00754554,0.16934594,0
0.8449598,0.02861457,0
-0.10992448,-0.47935186,0
-0.11768368,0.02401672,0
-0.11768368,0.02401672,0
-0.16478776,0.02706411,0
-0.11768368,0.02401672,0
-0.11939279,0.15344366,0
-0.09339754,0.07524935,0
0.8449598,0.02861457,0
-0.24433316,0.12183435,0
-0.18133494,0.17876763,0
-0.11939279,0.15344366,0
-0.11768368,0.02401672,0
-0.11768368,0.02401672,0
-0.15958451,0.16691631,0
-0.11950184,0.14322471,0
-0.11939279,0.15344366,0
-0.11950184,0.14322471,0
-0.10992448,-0.47935186,0
-0.18133494,0.17876763,0
-0.18133494,0.17876763,0
-0.18133494,0.17876763,0
-0.18133494,0.17876763,0
-0.18133494,0.17876763,0
-0.18133494,0.17876763,0
-0.18133494,0.17876763,0
-0.11768368,0.02401672,0
-0.16414678,0.15237565,0
-0.1994762,0.02951447,0
-0.1994762,0.02951447,0
0.8449598,0.02861457,0
-0.18133494,0.17876763,0
0.8449598,0.02861457,0
-0.11768368,0.02401672,0
-0.11768368,0.02401672,0
-0.11768368,0.02401672,0
-0.11124887,0.13384049,0
-0.18133494,0.17876763,0
-0.11950184,0.14322471,0
-0.10992448,-0.47935186,0
-0.11950184,0.14322471,0
-0.18133494,0.17876763,0
-0.18133494,0.17876763,0
-0.2267932,0.09464292,0
-0.11768368,0.02401672,0
-0.11768368,0.02401672,0
-0.11768368,0.02401672,0
-0.11768368,0.02401672,0
-0.11768368,0.02401672,0
-0.18133494,0.17876763,0
-0.12040886,-0.03165132,0
-0.18133494,0.17876763,0
-0.11939279,0.15344366,0
-0.11939279,0.15344366,0
0.05379073,0.1609188,0
-0.21649731,-0.02595928,0
-0.11950184,0.14322471,0
-0.18133494,0.17876763,0
-0.11768368,0.02401672,0
-0.18133494,0.17876763,0
-0.18133494,0.17876763,0
-0.18133494,0.17876763,0
-0.11768368,0.02401672,0
-0.18133494,0.17876763,0
-0.11768368,0.02401672,0
-0.11768368,0.02401672,0
-0.12149312,0.15750871,0
-0.11768368,0.02401672,0
-0.11950184,0.14322471,0
-0.18133494,0.17876763,0
-0.16743284,0.1400442,0
-0.18133494,0.17876763,0
-0.11950184,0.14322471,0
0.04025626,0.16606321,0
-0.18133494,0.17876763,0
-0.11950184,0.14322471,0
-0.10992448,-0.47935186,0
-0.13438757,0.11348324,0
-0.0767284,-0.13279793,0
-0.18133494,0.17876763,0
-0.11124887,0.13384049,0
0.05379073,0.1609188,0
-0.10992448,-0.47935186,0
-0.11124887,0.13384049,0
-0.11768368,0.02401672,0
-0.18133494,0.17876763,0
-0.18133494,0.17876763,0
-0.18133494,0.17876763,0
-0.11950184,0.14322471,0
-0.11950184,0.14322471,0
0.8449598,0.02861457,0
-0.17292017,0.23636483,0
-0.18133494,0.17876763,0
-0.1602703,-0.00678315,0
-0.18133494,0.17876763,0
-0.18133494,0.17876763,0
0.8449598,0.02861457,0
-0.11939279,0.15344366,0
-0.10992448,-0.47935186,0
-0.11295495,0.04105201,0
-0.13971864,-0.01131113,0
-0.11939279,0.15344366,0
0.0053747,0.04765273,0
-0.11939279,0.15344366,0
-0.11939279,0.15344366,0
0.8449598,0.02861457,0
-0.07925459,0.26612606,0
-0.10992448,-0.47935186,0
0.8449598,0.02861457,0
-0.18133494,0.17876763,0
-0.0453477,0.28898661,0
-0.11939279,0.15344366,0
-0.11950184,0.14322471,0
-0.11950184,0.14322471,0
-0.1602703,-0.00678315,0
-0.1602703,-0.00678315,0
0.8449598,0.02861457,0
-0.07925459,0.26612606,0
-0.4281301,0.01854874,0
-0.1602703,-0.00678315,0
-0.11768368,0.02401672,0
-0.11295495,0.04105201,0
-0.10992448,-0.47935186,0
-0.18133494,0.17876763,0
-0.1602703,-0.00678315,0
-0.18133494,0.17876763,0
-0.11950184,0.14322471,0
0.05379073,0.1609188,0
-0.18133494,0.17876763,0
0.05379073,0.1609188,0
-0.10992448,-0.47935186,0
-0.18133494,0.17876763,0
-0.11950184,0.14322471,0
-0.11124887,0.13384049,0
-0.11768368,0.02401672,0
-0.11768368,0.02401672,0
-0.0045126,-0.00132746,0
-0.0045126,-0.00132746,0
-0.18133494,0.17876763,0
-0.18133494,0.17876763,0
-0.11768368,0.02401672,0
-0.10992448,-0.47935186,0
-0.10992448,-0.47935186,0
0.8449598,0.02861457,0
-0.18133494,0.17876763,0
-0.18133494,0.17876763,0
-0.11939279,0.15344366,0
0.05379073,0.1609188,0
-0.18133494,0.17876763,0
-0.18133494,0.17876763,0
-0.0045126,-0.00132746,0
0.8449598,0.02861457,0
-0.18133494,0.17876763,0
-0.15603262,0.13078501,0
-0.11768368,0.02401672,0
-0.10992448,-0.47935186,0
-0.11768368,0.02401672,0
-0.09088433,0.18264351,0
-0.10992448,-0.47935186,0
-0.10992448,-0.47935186,0
-0.10992448,-0.47935186,0
-0.10992448,-0.47935186,0
-0.18133494,0.17876763,0
0.02781865,0.02841279,0
0.02781865,0.02841279,0
-0.11950184,0.14322471,0
-0.10992448,-0.47935186,0
-0.11950184,0.14322471,0
-0.18133494,0.17876763,0
-0.18133494,0.17876763,0
-0.18133494,0.17876763,0
-0.11950184,0.14322471,0
-0.11950184,0.14322471,0
-0.11939279,0.15344366,0
-0.02843888,0.089274,0
-0.11768368,0.02401672,0
-0.07111166,0.08832217,0
-0.11295495,0.04105201,0
-0.11939279,0.15344366,0
-0.11124887,0.13384049,0
0.8449598,0.02861457,0
-0.1602703,-0.00678315,0
-0.11950184,0.14322471,0
-0.1602703,-0.00678315,0
-0.11768368,0.02401672,0
-0.07841171,0.07992534,0
-0.11768368,0.02401672,0
0.8449598,0.02861457,0
-0.10814385,0.1420343,0
0.8449598,0.02861457,0
-0.15947081,0.17979059,0
-0.11564885,0.11390654,0
-0.11950184,0.14322471,0
-0.07111166,0.08832217,0
-0.10992448,-0.47935186,0
-0.11950184,0.14322471,0
-0.18133494,0.17876763,0
-0.18133494,0.17876763,0
-0.10992448,-0.47935186,0
0.11660252,0.14865981,0
-0.18133494,0.17876763,0
-0.11768368,0.02401672,0
-0.21008545,0.1274254,0
-0.18133494,0.17876763,0
-0.10992448,-0.47935186,0
-0.10992448,-0.47935186,0
-0.18133494,0.17876763,0
-0.10992448,-0.47935186,0
-0.06865697,0.05555696,0
-0.11950184,0.14322471,0
-0.11768368,0.02401672,0
-0.11768368,0.02401672,0
-0.1602703,-0.00678315,0
-0.11950184,0.14322471,0
-0.1602703,-0.00678315,0
-0.18133494,0.17876763,0
-0.18133494,0.17876763,0
-0.11950184,0.14322471,0
-0.12156452,0.13501604,0
0.05379073,0.1609188,0
-0.18133494,0.17876763,0
-0.12156452,0.13501604,0
-0.04142399,0.07330929,0
0.05379073,0.1609188,0
-0.18133494,0.17876763,0
-0.18133494,0.17876763,0
-0.18133494,0.17876763,0
0.05379073,0.1609188,0
-0.1602703,-0.00678315,0
-0.11768368,0.02401672,0
-0.11768368,0.02401672,0
-0.11768368,0.02401672,0
-0.11950184,0.14322471,0
-0.1602703,-0.00678315,0
-0.11939279,0.15344366,0
-0.11295495,0.04105201,0
0.05379073,0.1609188,0
-0.11939279,0.15344366,0
-0.1602703,-0.00678315,0
-0.13318998,0.05812313,0
-0.18133494,0.17876763,0
-0.13318998,0.05812313,0
-0.02869125,0.13031732,0
0.8449598,0.02861457,0
0.8449598,0.02861457,0
-0.11768368,0.02401672,0
-0.13438757,0.11348324,0
-0.11939279,0.15344366,0
-0.0045126,-0.00132746,0
0.05379073,0.1609188,0
-0.18133494,0.17876763,0
-0.10992448,-0.47935186,0
-0.00336907,0.01754959,0
-0.10992448,-0.47935186,0
-0.10992448,-0.47935186,0
-0.10992448,-0.47935186,0
0.05379073,0.1609188,0
0.05379073,0.1609188,0
-0.0045126,-0.00132746,0
-0.11939279,0.15344366,0
-0.18133494,0.17876763,0
-0.16442769,0.24547916,0
-0.12149312,0.15750871,0
-0.18133494,0.17876763,0
-0.10992448,-0.47935186,0
-0.18133494,0.17876763,0
-0.18133494,0.17876763,0
-0.11768368,0.02401672,0
-0.18133494,0.17876763,0
0.8449598,0.02861457,0
-0.07946478,0.05280446,0
-0.11950184,0.14322471,0
-0.12149312,0.15750871,0
-0.11950184,0.14322471,0
-0.13438757,0.11348324,0
-0.11950184,0.14322471,0
-0.11768368,0.02401672,0
-0.11950184,0.14322471,0
-0.11950184,0.14322471,0
-0.18907959,0.16985654,0
-0.10992448,-0.47935186,0
-0.03835655,0.08933302,0
-0.10992448,-0.47935186,0
-0.15947081,0.17979059,0
-0.11950184,0.14322471,0
-0.10992448,-0.47935186,0
-0.07600841,-0.11070966,0
-0.11950184,0.14322471,0
-0.11768368,0.02401672,0
-0.12149312,0.15750871,0
-0.11768368,0.02401672,0
-0.14174904,0.09657226,0
-0.1602703,-0.00678315,0
-0.10992448,-0.47935186,0
-0.18133494,0.17876763,0
-0.11768368,0.02401672,0
-0.18133494,0.17876763,0
-0.18133494,0.17876763,0
-0.11295495,0.04105201,0
-0.18133494,0.17876763,0
-0.21624851,0.28431975,0
-0.21624851,0.28431975,0
-0.11950184,0.14322471,0
-0.11950184,0.14322471,0
-0.1994762,0.02951447,0
-0.0816169,-0.05368083,0
-0.18133494,0.17876763,0
-0.18133494,0.17876763,0
-0.13438757,0.11348324,0
-0.18133494,0.17876763,0
-0.11768368,0.02401672,0
-0.18133494,0.17876763,0
-0.18133494,0.17876763,0
-0.11177198,-0.06408105,0
-0.11768368,0.02401672,0
-0.18133494,0.17876763,0
-0.18133494,0.17876763,0
-0.18133494,0.17876763,0
-0.22798655,-0.01265818,0
-0.04388698,0.09859639,0
-0.2267932,0.09464292,0
-0.10992448,-0.47935186,0
-0.1602703,-0.00678315,0
-0.11768368,0.02401672,0
-0.1602703,-0.00678315,0
-0.09766511,0.05436709,0
-0.19405407,0.14394259,0
-0.18133494,0.17876763,0
-0.11950184,0.14322471,0
-0.12149312,0.15750871,0
-0.18133494,0.17876763,0
0.8449598,0.02861457,0
-0.11950184,0.14322471,0
-0.11950184,0.14322471,0
-0.18133494,0.17876763,0
0.00860592,0.26735719,0
-0.18133494,0.17876763,0
-0.12502934,-0.0806985,0
0.8449598,0.02861457,0
0.8449598,0.02861457,0
-0.18133494,0.17876763,0
-0.11124887,0.13384049,0
-0.11295495,0.04105201,0
-0.11768368,0.02401672,0
-0.10992448,-0.47935186,0
-0.11939279,0.15344366,0
-0.11768368,0.02401672,0
-0.18133494,0.17876763,0
-0.12149312,0.15750871,0
-0.18133494,0.17876763,0
-0.05044733,0.18545888,0
-0.11976249,-0.06816533,0
-0.10017725,0.05453262,0
-0.18133494,0.17876763,0
-0.18133494,0.17876763,0
-0.1602703,-0.00678315,0
-0.1602703,-0.00678315,0
-0.12149312,0.15750871,0
-0.18133494,0.17876763,0
-0.18133494,0.17876763,0
-0.18133494,0.17876763,0
-0.05044733,0.18545888,0
-0.11768368,0.02401672,0
0.8449598,0.02861457,0
0.05379073,0.1609188,0
-0.1602703,-0.00678315,0
0.05379073,0.1609188,0
0.8449598,0.02861457,0
-0.14174904,0.09657226,0
-0.11768368,0.02401672,0
-0.11768368,0.02401672,0
-0.18133494,0.17876763,0
-0.12008992,0.19983961,0
-0.18133494,0.17876763,0
-0.12204723,0.25989345,0
-0.1602703,-0.00678315,0
0.0053747,0.04765273,0
0.0053747,0.04765273,0
-0.10992448,-0.47935186,0
-0.11939279,0.15344366,0
-0.14174904,0.09657226,0
-0.18092385,0.15712682,0
-0.18133494,0.17876763,0
-0.05044733,0.18545888,0
-0.05044733,0.18545888,0
-0.1466651,-0.05220306,0
-0.18133494,0.17876763,0
0.05379073,0.1609188,0
-0.18133494,0.17876763,0
-0.11939279,0.15344366,0
-0.11939279,0.15344366,0
-0.11768368,0.02401672,0
-0.1602703,-0.00678315,0
-0.00229113,-0.07537412,0
-0.17288031,0.07033793,0
-0.18133494,0.17876763,0
-0.21008545,0.1274254,0
-0.18133494,0.17876763,0
-0.07284515,0.29926119,0
-0.07284515,0.29926119,0
-0.17288031,0.07033793,0
-0.18133494,0.17876763,0
-0.15330337,-0.08545842,0
-0.11950184,0.14322471,0
0.05379073,0.1609188,0
-0.1466651,-0.05220306,0
-0.10142356,-0.00300255,0
0.8449598,0.02861457,0
-0.18133494,0.17876763,0
-0.11950184,0.14322471,0
-0.11768368,0.02401672,0
-0.18133494,0.17876763,0
-0.10992448,-0.47935186,0
-0.18133494,0.17876763,0
-0.11950184,0.14322471,0
-0.11950184,0.14322471,0
-0.10992448,-0.47935186,0
-0.18133494,0.17876763,0
-0.1602703,-0.00678315,0
-0.18133494,0.17876763,0
-0.12683684,0.08682319,0
-0.1265664,-0.05928247,0
-0.02171812,0.12000568,0
-0.18133494,0.17876763,0
-0.10992448,-0.47935186,0
0.8449598,0.02861457,0
-0.1602703,-0.00678315,0
-0.11950184,0.14322471,0
-0.18133494,0.17876763,0
-0.18133494,0.17876763,0
-0.36246605,0.02526856,0
-0.18133494,0.17876763,0
-0.11939279,0.15344366,0
-0.10142356,-0.00300255,0
-0.29265222,0.10067158,0
-0.12149312,0.15750871,0
-0.12043437,-0.03233,0
-0.07284515,0.29926119,0
-0.11150047,-0.06290968,0
-0.1417715,0.14211314,0
-0.10992448,-0.47935186,0
-0.18133494,0.17876763,0
-0.18133494,0.17876763,0
0.8449598,0.02861457,0
-0.11950184,0.14322471,0
-0.18133494,0.17876763,0
-0.21008545,0.1274254,0
-0.11939279,0.15344366,0
-0.18133494,0.17876763,0
-0.11768368,0.02401672,0
-0.06853392,0.03256852,0
0.8449598,0.02861457,0
-0.16759328,-0.16779186,0
-0.11950184,0.14322471,0
-0.10992448,-0.47935186,0
-0.11939279,0.15344366,0
-0.10992448,-0.47935186,0
-0.21008545,0.1274254,0
-0.11950184,0.14322471,0
-0.10803209,0.00041847,0
-0.10803209,0.00041847,0
-0.18133494,0.17876763,0
-0.11950184,0.14322471,0
-0.11768368,0.02401672,0
-0.05881996,-0.16355815,0
-0.21008545,0.1274254,0
-0.1222165,-0.06879992,0
-0.10992448,-0.47935186,0
-0.02171812,0.12000568,0
-0.10992448,-0.47935186,0
-0.10992448,-0.47935186,0
-0.11939279,0.15344366,0
-0.10992448,-0.47935186,0
-0.10992448,-0.47935186,0
-0.18133494,0.17876763,0
-0.10992448,-0.47935186,0
-0.10992448,-0.47935186,0
-0.18133494,0.17876763,0
-0.18133494,0.17876763,0
-0.18133494,0.17876763,0
-0.0421152,0.25315146,0
-0.10992448,-0.47935186,0
-0.10992448,-0.47935186,0
-0.02171812,0.12000568,0
-0.11768368,0.02401672,0
-0.18133494,0.17876763,0
-0.04747887,0.24729409,0
-0.02171812,0.12000568,0
-0.11295495,0.04105201,0
-0.18133494,0.17876763,0
-0.18133494,0.17876763,0
-0.18133494,0.17876763,0
-0.08452502,-0.00507505,0
-0.09073011,0.16156667,0
-0.18133494,0.17876763,0
-0.18133494,0.17876763,0
-0.10992448,-0.47935186,0
-0.21624851,0.28431975,0
-0.10992448,-0.47935186,0
-0.10992448,-0.47935186,0
-0.10992448,-0.47935186,0
-0.11950184,0.14322471,0
-0.1602703,-0.00678315,0
-0.12149312,0.15750871,0
-0.12040886,-0.03165132,0
-0.04064379,0.1898046,0
-0.11950184,0.14322471,0
-0.02387151,0.10000437,0
-0.18133494,0.17876763,0
-0.04906225,-0.0827078,0
-0.10992448,-0.47935186,0
-0.10992448,-0.47935186,0
-0.11939279,0.15344366,0
-0.07841171,0.07992534,0
0.8449598,0.02861457,0
-0.13880021,-0.09629068,0
-0.10992448,-0.47935186,0
-0.10992448,-0.47935186,0
-0.18133494,0.17876763,0
0.8449598,0.02861457,0
-0.18133494,0.17876763,0
-0.18133494,0.17876763,0
-0.18133494,0.17876763,0
-0.324652,0.07939452,0
-0.11768368,0.02401672,0
-0.18133494,0.17876763,0
-0.11939279,0.15344366,0
-0.11939279,0.15344366,0
-0.10992448,-0.47935186,0
-0.10992448,-0.47935186,0
-0.18133494,0.17876763,0
-0.06865697,0.05555696,0
-0.10992448,-0.47935186,0
-0.12040886,-0.03165132,0
-0.12149312,0.15750871,0
-0.0045126,-0.00132746,0
-0.11950184,0.14322471,0
-0.10992448,-0.47935186,0
-0.10992448,-0.47935186,0
-0.0722442,0.26017365,0
-0.21008545,0.1274254,0
-0.18133494,0.17876763,0
-0.11768368,0.02401672,0
-0.05457734,0.10927816,0
-0.18133494,0.17876763,0
0.8449598,0.02861457,0
-0.12149312,0.15750871,0
-0.18133494,0.17876763,0
-0.11939279,0.15344366,0
-0.11939279,0.15344366,0
0.8449598,0.02861457,0
-0.10992448,-0.47935186,0
-0.04906225,-0.0827078,0
-0.11950184,0.14322471,0
-0.10992448,-0.47935186,0
-0.14074357,0.09976617,0
-0.11950184,0.14322471,0
-0.11768368,0.02401672,0
-0.12149312,0.15750871,0
-0.11768368,0.02401672,0
-0.15947081,0.17979059,0
-0.11950184,0.14322471,0
-0.11295495,0.04105201,0
-0.10992448,-0.47935186,0
-0.10992448,-0.47935186,0
-0.18133494,0.17876763,0
-0.13438757,0.11348324,0
-0.11295495,0.04105201,0
-0.11939279,0.15344366,0
-0.11150047,-0.06290968,0
-0.11768368,0.02401672,0
-0.11768368,0.02401672,0
-0.19405407,0.14394259,0
-0.19405407,0.14394259,0
-0.11150047,-0.06290968,0
-0.11150047,-0.06290968,0
-0.08115276,0.10148969,0
-0.12149312,0.15750871,0
-0.22761167,-0.06282263,0
-0.11150047,-0.06290968,0
-0.21008545,0.1274254,0
-0.01228247,-0.13339594,0
-0.10992448,-0.47935186,0
-0.17323299,0.07342633,0
-0.18133494,0.17876763,0
-0.09073011,0.16156667,0
-0.11950184,0.14322471,0
-0.18133494,0.17876763,0
-0.10992448,-0.47935186,0
-0.01228247,-0.13339594,0
-0.09594248,0.05803734,0
-0.11950184,0.14322471,0
-0.09073011,0.16156667,0
-0.12149312,0.15750871,0
-0.11768368,0.02401672,0
-0.10992448,-0.47935186,0
-0.15649963,0.11752215,0
-0.12149312,0.15750871,0
-0.18133494,0.17876763,0
-0.18133494,0.17876763,0
-0.11768368,0.02401672,0
-0.18133494,0.17876763,0
-0.21008545,0.1274254,0
-0.18133494,0.17876763,0
-0.12043437,-0.03233,0
-0.11150047,-0.06290968,0
-0.07392585,-0.09626756,0
-0.12043437,-0.03233,0
-0.11950184,0.14322471,0
-0.3346942,-0.02800373,0
-0.12040886,-0.03165132,0
-0.0045126,-0.00132746,0
-0.0045126,-0.00132746,0
-0.17233252,-0.04388252,0
-0.18133494,0.17876763,0
-0.17233252,-0.04388252,0
-0.17233252,-0.04388252,0
-0.10992448,-0.47935186,0
-0.18133494,0.17876763,0
-0.0628189,0.18358783,0
-0.18133494,0.17876763,0
-0.11329444,0.19509808,0
-0.08911901,0.01848684,0
-0.10992448,-0.47935186,0
-0.18133494,0.17876763,0
-0.18133494,0.17876763,0
-0.10992448,-0.47935186,0
-0.1602703,-0.00678315,0
-0.11950184,0.14322471,0
-0.25826284,0.17464351,0
-0.11768368,0.02401672,0
-0.17323299,0.07342633,0
-0.18133494,0.17876763,0
-0.18133494,0.17876763,0
-0.12149312,0.15750871,0
-0.16775174,0.06906964,0
-0.11950184,0.14322471,0
0.25512502,0.11199994,0
-0.0045126,-0.00132746,0
0.8449598,0.02861457,0
-0.10992448,-0.47935186,0
-0.18133494,0.17876763,0
-0.14958761,-0.06385557,0
-0.18133494,0.17876763,0
0.0053747,0.04765273,0
-0.10992448,-0.47935186,0
-0.1265664,-0.05928247,0
-0.10992448,-0.47935186,0
-0.11295495,0.04105201,0
-0.12149312,0.15750871,0
-0.11150047,-0.06290968,0
-0.17233252,-0.04388252,0
-0.11295495,0.04105201,0
-0.14958761,-0.06385557,0
-0.11939279,0.15344366,0
-0.12597572,0.05912402,0
-0.1602703,-0.00678315,0
-0.12149312,0.15750871,0
-0.11939279,0.15344366,0
-0.10992448,-0.47935186,0
-0.12043437,-0.03233,0
-0.25501205,-0.0740317,0
-0.1602703,-0.00678315,0
-0.18133494,0.17876763,0
-0.10992448,-0.47935186,0
-0.25501205,-0.0740317,0
-0.35370485,-0.03387814,0
-0.24281926,0.0675145,0
-0.10992448,-0.47935186,0
-0.15649963,0.11752215,0
-0.18133494,0.17876763,0
-0.11950184,0.14322471,0
-0.24281926,0.0675145,0
-0.24281926,0.0675145,0
-0.10992448,-0.47935186,0
-0.08008689,0.18794388,0
-0.18133494,0.17876763,0
-0.11939279,0.15344366,0
0.0053747,0.04765273,0
-0.11768368,0.02401672,0
-0.12149312,0.15750871,0
-0.11768368,0.02401672,0
-0.40145217,0.1939805,0
-0.18133494,0.17876763,0
-0.18133494,0.17876763,0
-0.11794502,0.0785136,0
-0.18133494,0.17876763,0
-0.06227296,0.14544568,0
-0.10610978,0.27700927,0
-0.12149312,0.15750871,0
-0.15947081,0.17979059,0
-0.15947081,0.17979059,0
-0.10992448,-0.47935186,0
-0.18133494,0.17876763,0
-0.11950184,0.14322471,0
-0.15947081,0.17979059,0
-0.18133494,0.17876763,0
-0.18133494,0.17876763,0
0.8449598,0.02861457,0
-0.10992448,-0.47935186,0
-0.08542115,-0.06786031,0
-0.18133494,0.17876763,0
-0.18133494,0.17876763,0
-0.12043437,-0.03233,0
-0.18133494,0.17876763,0
-0.18133494,0.17876763,0
-0.15947081,0.17979059,0
-0.06557196,-0.06624551,0
-0.15947081,0.17979059,0
-0.15947081,0.17979059,0
-0.12040886,-0.03165132,0
-0.11939279,0.15344366,0
-0.11939279,0.15344366,0
-0.06366352,0.29088365,0
-0.12149312,0.15750871,0
-0.11950184,0.14322471,0
-0.11939279,0.15344366,0
-0.10992448,-0.47935186,0
-0.10992448,-0.47935186,0
-0.12149312,0.15750871,0
-0.18133494,0.17876763,0
-0.03735267,0.09508625,0
-0.13438757,0.11348324,0
-0.1585032,-0.04687733,0
-0.12149312,0.15750871,0
-0.11939279,0.15344366,0
-0.11939279,0.15344366,0
0.8449598,0.02861457,0
-0.09088433,0.18264351,0
-0.19626602,0.28340109,0
-0.11939279,0.15344366,0
-0.11950184,0.14322471,0
-0.18133494,0.17876763,0
-0.11124887,0.13384049,0
-0.10992448,-0.47935186,0
-0.11950184,0.14322471,0
-0.11950184,0.14322471,0
-0.16903044,0.03600623,0
-0.11950184,0.14322471,0
-0.11950184,0.14322471,0
-0.11939279,0.15344366,0
-0.18133494,0.17876763,0
0.8449598,0.02861457,0
-0.11124887,0.13384049,0
-0.11939279,0.15344366,0
-0.18012526,0.00476965,0
-0.13438757,0.11348324,0
-0.18133494,0.17876763,0
-0.12149312,0.15750871,0
-0.09073011,0.16156667,0
-0.10992448,-0.47935186,0
-0.11768368,0.02401672,0
-0.19405407,0.14394259,0
-0.19405407,0.14394259,0
-0.10992448,-0.47935186,0
-0.10992448,-0.47935186,0
-0.05531795,0.06470741,0
-0.18133494,0.17876763,0
-0.11295495,0.04105201,0
-0.1128275,0.21263535,0
-0.11950184,0.14322471,0
-0.09073011,0.16156667,0
-0.10992448,-0.47935186,0
-0.10992448,-0.47935186,0
